Unnamed: 0,Company,TypeName,Inches,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
1055.0,HP,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.31kg
1056.0,HP,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 620,No OS,1.96kg
1057.0,Acer,Notebook,15.6,1366x768,8GB,1TB HDD,AMD Radeon R5,Windows 10,2.4kg
1058.0,Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,12GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.6kg
1059.0,MSI,Gaming,15.6,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.94kg
1061.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,1TB HDD,Nvidia GeForce GTX 965M,No OS,4kg
1062.0,Dell,Notebook,15.6,Full HD 1920x1080,4GB,1TB HDD,Intel HD Graphics,Windows 10,2.25kg
1063.0,Dell,Notebook,15.6,Full HD 1920x1080,16GB,2TB HDD,AMD Radeon R7 M445,Windows 10,2.32kg
1064.0,MSI,Gaming,15.6,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8kg
1065.0,Dell,Ultrabook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.29kg
1066.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,64GB,1TB SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58kg
1067.0,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.62kg
1068.0,Dell,Gaming,15.6,4K Ultra HD 3840x2160,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,3.21kg
1069.0,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,8GB,256GB Flash Storage,Intel HD Graphics 515,Mac OS X,0.920kg
1070.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.06kg
1071.0,HP,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.31kg
1072.0,HP,Ultrabook,12.5,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.26kg
1073.0,HP,Notebook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.49kg
1074.0,Lenovo,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.3kg
1075.0,Lenovo,Notebook,17.3,1600x900,8GB,1.0TB HDD,AMD Radeon R5 M330,Windows 10,3.0kg
1076.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,4GB,1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3kg
1077.0,MSI,Gaming,17.3,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.78kg
1078.0,Lenovo,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.1kg
1079.0,HP,Notebook,15.6,Full HD 1920x1080,4GB,500GB HDD,Intel HD Graphics 520,Windows 7,2.31kg
1080.0,Lenovo,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,8GB,512GB SSD,Intel HD Graphics 515,Windows 10,0.99kg
1081.0,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,32GB,512GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6kg
1082.0,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,4GB,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69kg
1083.0,HP,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.3kg
1084.0,Dell,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.18kg
1085.0,HP,Notebook,14,Full HD 1920x1080,4GB,500GB HDD,Intel HD Graphics 520,Windows 7,1.54kg
1086.0,HP,Workstation,15.6,Full HD 1920x1080,8GB,256GB SSD,AMD FirePro W4190M,Windows 7,1.9kg
1087.0,Lenovo,Notebook,14,Full HD 1920x1080,8GB,180GB SSD,Intel HD Graphics 520,Windows 7,1.7kg
1088.0,HP,Notebook,13.3,Quad HD+ 3200x1800,4GB,32GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.29kg
1089.0,Acer,Notebook,15.6,1366x768,4GB,500GB HDD,AMD Radeon R5,Windows 10,2.4kg
1090.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics,Linux,2.2kg
1091.0,HP,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 520,No OS,1.86kg
1092.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7kg
1093.0,Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,4GB,256GB SSD,AMD Radeon 530,Windows 10,1.4kg
1094.0,HP,Netbook,12.5,1366x768,4GB,128GB SSD,Intel HD Graphics 520,Windows 7,2.4kg
1095.0,Acer,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4kg
1096.0,Dell,Notebook,15.6,Full HD 1920x1080,8GB,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36kg
1097.0,MSI,Gaming,17.3,Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce GTX 965M,Windows 10,2.6kg
1098.0,HP,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 405,Windows 10,1.96kg
1099.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3kg
1100.0,Dell,Ultrabook,12.5,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 7,1.5kg
1101.0,Dell,Ultrabook,12.5,1366x768,4GB,128GB SSD,Intel HD Graphics 520,Windows 7,1.5kg
1102.0,Acer,Notebook,15.6,1366x768,4GB,16GB SSD,Intel HD Graphics,Chrome OS,2.20kg
1103.0,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,8GB,1TB HDD,AMD FirePro W6150M,Windows 7,3.0kg
1104.0,Lenovo,Gaming,15.6,Full HD 1920x1080,16GB,512GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4kg
1105.0,Dell,Ultrabook,12.5,1366x768,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.5kg
1106.0,MSI,Gaming,17.3,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.9kg
1107.0,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,4GB,256GB SSD,Intel HD Graphics 520,Windows 10,2.1kg
1108.0,HP,Notebook,15.6,Full HD 1920x1080,4GB,1TB HDD,AMD Radeon R4,Windows 10,2.1kg
1109.0,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.59kg
1110.0,HP,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,256GB SSD,Intel HD Graphics 515,Windows 10,1.16kg
1111.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,AMD Radeon R5 M315,Windows 7,2.24kg
1112.0,Lenovo,Notebook,15.6,1366x768,4GB,128GB SSD,Intel HD Graphics 520,Windows 10,2.1kg
1113.0,HP,Ultrabook,13.3,Full HD 1920x1080,8GB,512GB SSD,Intel HD Graphics 520,Windows 10,1.16kg
1114.0,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,4GB,64GB Flash Storage,Intel HD Graphics 400,Android,0.69kg
1115.0,Dell,Ultrabook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23kg
1116.0,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6kg
1117.0,Razer,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.25kg
1118.0,Toshiba,Ultrabook,13.3,Full HD 1920x1080,16GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.05kg
1119.0,Asus,Gaming,17.3,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,3.52kg
1120.0,Vero,Notebook,13.3,Full HD 1920x1080,4GB,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.35kg
1121.0,HP,Notebook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.16kg
1122.0,HP,Notebook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.43kg
1123.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Linux,2.09kg
1124.0,Asus,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 620,Windows 10,2kg
1125.0,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.8kg
1126.0,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,4GB,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69kg
1127.0,HP,Ultrabook,12.5,1366x768,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.26kg
1128.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,No OS,2.4kg
1129.0,HP,Gaming,17.3,IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.35kg
1130.0,HP,Notebook,15.6,1366x768,8GB,2TB HDD,Intel HD Graphics 620,Windows 10,2.04kg
1131.0,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,8GB,512GB SSD,Nvidia Quadro M500M,Windows 7,1.8kg
1132.0,Asus,Notebook,14,1366x768,4GB,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.5kg
1133.0,HP,Ultrabook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.84kg
1134.0,Acer,Notebook,15.6,Full HD 1920x1080,4GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.23kg
1135.0,Lenovo,Notebook,15.6,Full HD 1920x1080,16GB,1.0TB Hybrid,AMD Radeon R7 M360,Windows 10,2.5kg
1136.0,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Nvidia Quadro M3000M,Windows 7,3kg
1137.0,Dell,Notebook,15.6,1366x768,8GB,1TB HDD,AMD Radeon R7 M445,Windows 10,2.5kg
1138.0,MSI,Gaming,17.3,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78kg
1139.0,HP,Ultrabook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.88kg
1140.0,Lenovo,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,16GB,512GB SSD,Intel HD Graphics 520,Windows 10,2.8kg
1141.0,MSI,Gaming,15.6,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4kg
1142.0,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.48kg
1143.0,HP,Workstation,15.6,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Nvidia Quadro M1000M,Windows 7,2.59kg
1144.0,HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.48kg
1145.0,HP,Workstation,15.6,Full HD 1920x1080,8GB,256GB SSD,Nvidia Quadro M1000M,Windows 7,2.0kg
1146.0,HP,Ultrabook,12.5,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.26kg
1147.0,Dell,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.18kg
1148.0,HP,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.88kg
1149.0,Lenovo,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.27kg
1150.0,Lenovo,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 520,No OS,1.9kg
1151.0,HP,Notebook,15.6,1366x768,4GB,500GB HDD,AMD Radeon R2 Graphics,Windows 10,1.86kg
1152.0,Lenovo,Notebook,15.6,Full HD 1920x1080,8GB,1TB HDD,AMD Radeon R5 M330,No OS,2.32kg
1153.0,Dell,Gaming,15.6,Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 1050Ti,Windows 10,2.62kg
1154.0,Dell,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,8GB,256GB SSD,Nvidia GeForce 960M,Windows 10,2.04kg
1155.0,HP,Notebook,15.6,Full HD 1920x1080,4GB,256GB SSD,AMD Radeon 520,Windows 10,1.91kg
1156.0,MSI,Gaming,17.3,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7kg
1157.0,Lenovo,Ultrabook,14,Full HD 1920x1080,12GB,512GB SSD,Intel HD Graphics 520,Windows 7,1.4kg
1158.0,Lenovo,Notebook,15.6,Full HD 1920x1080,8GB,1.0TB Hybrid,AMD Radeon R5 M330,Windows 10,2.5kg
1159.0,HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,8GB,512GB SSD,Intel HD Graphics 520,Windows 10,1.48kg
1160.0,Lenovo,Ultrabook,14,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.7kg
1161.0,MSI,Gaming,14,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,1.7kg
1162.0,HP,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.62kg
1163.0,Lenovo,Notebook,15.6,1366x768,8GB,1TB HDD,Intel HD Graphics 520,Windows 10,2.2kg
1164.0,HP,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,No OS,2.1kg
1165.0,Dell,Gaming,15.6,4K Ultra HD 3840x2160,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62kg
1166.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.95kg
1167.0,Lenovo,Notebook,15.6,Full HD 1920x1080,4GB,1TB HDD,Nvidia GeForce 920MX ,Windows 10,2.2kg
1168.0,HP,Notebook,14,1366x768,2GB,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.44kg
1169.0,MSI,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2kg
1170.0,HP,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.96kg
1171.0,HP,Notebook,15.6,Full HD 1920x1080,16GB,512GB SSD,Intel UHD Graphics 620,Windows 10,2.1kg
1172.0,Asus,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics,Windows 10,2.2kg
1173.0,Lenovo,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,No OS,2.1kg
1174.0,Lenovo,Notebook,15.6,Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce 940MX,No OS,2.2kg
1175.0,Asus,Notebook,14,Full HD 1920x1080,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,2kg
1176.0,Lenovo,Notebook,15.6,Full HD 1920x1080,4GB,1.0TB Hybrid,Intel HD Graphics 520,Windows 7,2.32kg
1177.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,16GB,512GB SSD,Nvidia GeForce GTX 960,Windows 10,3.31kg
1178.0,MSI,Gaming,15.6,Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,1.91kg
1179.0,HP,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.07kg
1180.0,Lenovo,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.36kg
1181.0,Lenovo,Ultrabook,15.6,Full HD 1920x1080,6GB,256GB SSD,Nvidia GeForce 920M,Windows 10,1.54kg
1182.0,Dell,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,Nvidia GeForce GT 940MX,Linux,1.98kg
1183.0,Acer,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 500,Windows 10,2.1kg
1184.0,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,6GB,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.18kg
1185.0,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.591kg
1186.0,Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Intel HD Graphics 620,Windows 10,2.09kg
1187.0,Acer,Notebook,15.6,Full HD 1920x1080,4GB,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.23kg
1188.0,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,256GB SSD,Intel HD Graphics 520,Linux,1.23kg
1189.0,Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.2kg
1190.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4kg
1191.0,Samsung,2 in 1 Convertible,12.3,IPS Panel Touchscreen 2400x1600,4GB,32GB Flash Storage,ARM Mali T860 MP4,Chrome OS,1.15kg
1192.0,HP,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.86kg
1193.0,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,8GB,256GB Flash Storage,Intel HD Graphics 5300,Mac OS X,0.920kg
1194.0,Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.6kg
1195.0,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,12GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.21kg
1196.0,Lenovo,Notebook,15.6,1366x768,4GB,1TB HDD,AMD Radeon R5 M430,No OS,1.9kg
1197.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,512GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3kg
1198.0,Acer,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 500,Linux,2.1kg
1199.0,MSI,Gaming,17.3,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43kg
1200.0,Dell,Notebook,15.6,1366x768,4GB,128GB SSD,AMD Radeon R7 M440,Windows 10,2.3kg
1201.0,Lenovo,Notebook,15.6,1366x768,8GB,500GB HDD,Nvidia GeForce 920MX,No OS,2.2kg
1203.0,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.2kg
1204.0,Asus,Gaming,15.6,Full HD 1920x1080,8GB,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2kg
1205.0,Dell,Notebook,15.6,Full HD 1920x1080,8GB,256GB SSD,AMD Radeon R7 M445,Windows 10,2.36kg
1206.0,HP,Notebook,15.6,1366x768,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.91kg
1207.0,Lenovo,Notebook,15.6,1366x768,4GB,500GB HDD,AMD Radeon R2 Graphics,Windows 10,2.2kg
1208.0,Acer,Notebook,17.3,1600x900,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,3.3kg
1209.0,Asus,Gaming,15.6,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.2kg
1210.0,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,8GB,512GB Flash Storage,Intel HD Graphics 515,Mac OS X,0.920kg
1211.0,Asus,Notebook,15.6,Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2kg
1212.0,MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43kg
1213.0,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.191kg
1214.0,Asus,Gaming,17.3,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.9kg
1215.0,Acer,Netbook,11.6,1366x768,2GB,32GB SSD,Intel HD Graphics,Chrome OS,1.3kg
1216.0,Acer,Notebook,17.3,1600x900,4GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,3.3kg
1217.0,Lenovo,Notebook,17.3,1600x900,8GB,1TB HDD,Intel HD Graphics 620,No OS,2.8kg
1218.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6kg
1219.0,Acer,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 615,Windows 10,1.2kg
1220.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,2.3kg
1221.0,MSI,Gaming,15.6,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2kg
1222.0,HP,Notebook,15.6,Full HD 1920x1080,6GB,1TB HDD,AMD Radeon 530,Windows 10,2.1kg
1223.0,Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.26kg
1224.0,Dell,2 in 1 Convertible,15,Full HD / Touchscreen 1920x1080,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.08kg
1225.0,Asus,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 405,Windows 10,2.65kg
1226.0,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,1.29kg
1227.0,Dell,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 520,Linux,2.18kg
1228.0,Lenovo,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6kg
1229.0,MSI,Gaming,15.6,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2kg
1230.0,Lenovo,Netbook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Intel HD Graphics 520,Windows 10,1.3kg
1231.0,Razer,Gaming,14,Full HD 1920x1080,16GB,1TB SSD,Nvidia GeForce GTX 1060,Windows 10,1.95kg
1232.0,Dell,Notebook,15.6,Touchscreen 1366x768,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.3kg
1233.0,MSI,Gaming,17.3,Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7kg
1234.0,Apple,Ultrabook,11.6,1366x768,4GB,256GB Flash Storage,Intel HD Graphics 6000,Mac OS X,1.08kg
1235.0,HP,Notebook,15.6,Full HD 1920x1080,4GB,1TB HDD,Intel HD Graphics 520,Windows 10,2.1kg
1236.0,HP,Ultrabook,14,2560x1440,8GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.54kg
1237.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 7,2.24kg
1238.0,MSI,Gaming,15.6,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.3kg
1239.0,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,16GB,512GB SSD,Intel HD Graphics 620,Windows 10,1.4kg
1240.0,Lenovo,Notebook,15.6,Full HD 1920x1080,6GB,256GB SSD,AMD Radeon 530,Windows 10,2.2kg
1241.0,Asus,Ultrabook,13.3,Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.45kg
1242.0,Acer,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Linux,2.4kg
1243.0,Dell,2 in 1 Convertible,17.3,Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Nvidia GeForce 940MX,Windows 10,2.77kg
1244.0,HP,Notebook,14,Full HD 1920x1080,4GB,256GB SSD,Intel HD Graphics 520,Windows 7,1.54kg
1246.0,Dell,Notebook,14,1366x768,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.6kg
1247.0,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.34kg
1248.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 620,No OS,2.3kg
1249.0,Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,256GB SSD,Intel HD Graphics 615,Windows 10,1.24kg
1250.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics,Linux,2.2kg
1251.0,HP,Notebook,15.6,1366x768,4GB,500GB HDD,AMD Radeon R4 Graphics,Windows 10,1.86kg
1252.0,Lenovo,Notebook,15.6,Full HD 1920x1080,6GB,128GB SSD,Nvidia GeForce 920MX,Windows 10,2.4kg
1253.0,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,8GB,256GB SSD,Intel HD Graphics 520,Windows 10,1.9kg
1254.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics,Windows 10,2.2kg
1255.0,Asus,Notebook,15.6,1366x768,4GB,1TB HDD,Intel HD Graphics 500,Windows 10,2kg
1256.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,4.0kg
1257.0,Dell,Notebook,15.6,1366x768,4GB,500GB HDD,Intel HD Graphics 520,Windows 10,2.29kg
1258.0,Lenovo,Notebook,15.6,Full HD 1920x1080,8GB,1.0TB Hybrid,AMD Radeon R5 M330,Windows 7,2.32kg
1259.0,MSI,Gaming,15.6,Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.4kg
